Cluster,quarter,FCG<=2,tot_meb,fatalities,r3s,ramadan_days
Yafa'a,2024Q1,0.761904762,0.842134752,,-0.484,22
Yafi',2024Q2,0.663157895,0.791347612,,0.908,10
Yafi',2024Q3,0.772277228,0.788507878,6,2.475,0
Yafi',2024Q4,0.818181818,0.716043493,,1.42,0
Yafi',2025Q1,0.75,0.684042739,1,-0.565,30
Yafi',2025Q2,0.791666667,0.650640145,0,-1.615,0
Yafi',2025Q3,0.815217391,0.748137043,,0.245,0
Yafi',2025Q4,0.744444444,0.838816782,,-0.897,0
Yahr,2023Q4,1,0.780325964,,-0.003,
Yahr,2024Q1,1,0.842134752,,-0.751,22
Yahr,2024Q2,0.804347826,0.791347612,,0.682,10
Yahr,2024Q3,0.838709677,0.788507878,,2.539,0
Yahr,2024Q4,0.783333333,0.716043493,,1.233,0
Yahr,2025Q1,0.782608696,0.684042739,,-0.728,30
Yahr,2025Q2,0.860215054,0.650640145,,-1.649,0
Yahr,2025Q3,0.857142857,0.748137043,,0.555,0
Yahr,2025Q4,0.75,0.838816782,,-0.818,0
Yarim,2023Q4,0.672839506,0.985111801,1,1.128,
Yarim,2024Q1,0.68852459,1.099589394,,-0.193,22
Yarim,2024Q2,0.726027397,1.110090338,,0.827,10
Yarim,2024Q3,0.721649485,1.061027127,,1.52,0
Yarim,2024Q4,0.742268041,1.088760539,1,1.226,0
Yarim,2025Q1,0.752475248,1.104186008,2,-0.825,30
Yarim,2025Q2,0.833333333,1.1049252,,-1.003,0
Yarim,2025Q3,0.760416667,1.065748483,0,0.955,0
Yarim,2025Q4,0.698924731,1.014116502,0,-0.734,0
Zabid,2023Q4,0.192307692,1.026979758,0,1.253,
Zabid,2024Q1,0.211538462,1.016856133,1,0.776,22
Zabid,2024Q2,0.505154639,1.056931718,13,1.429,10
Zabid,2024Q3,0.572916667,1.092756147,0,0.951,0
Zabid,2024Q4,0.62745098,1.12200308,5,1.701,0
Zabid,2025Q1,0.536082474,1.120113309,5,-0.157,30
Zabid,2025Q2,0.65625,1.186534834,1,-0.864,0
Zabid,2025Q3,0.641304348,0.994579743,0,1.144,0
Zabid,2025Q4,0.483516484,1.234795967,,0.467,0
Zingibar,2023Q4,0.373493976,0.467089015,0,0.244,
Zingibar,2024Q1,0.393700787,0.414475189,0,-1.508,22
Zinjibar,2024Q2,0.628571429,0.482584381,1,1.391,10
Zinjibar,2024Q3,0.636363636,0.383466004,,1.079,0
Zinjibar,2024Q4,0.684210526,0.403422269,0,0.128,0
Zinjibar,2025Q1,0.549450549,0.452134604,1,-1.691,30
Zinjibar,2025Q2,0.723404255,0.421113635,3,-1.534,0
Zinjibar,2025Q3,0.662921348,0.461495203,5,2.223,0
Zinjibar,2025Q4,0.694736842,0.588193724,0,-0.549,0
